userId,target_movieId,model,rank,recall@10,ndcg@10,candidate_count,title
557,60069,latent_svd,99,0.0,0.0,101,WALL·E (2008)
558,1923,popularity,1,1.0,1.0,101,There's Something About Mary (1998)
558,1923,latent_svd,1,1.0,1.0,101,There's Something About Mary (1998)
559,1580,popularity,58,0.0,0.0,101,Men in Black (a.k.a. MIB) (1997)
559,1580,latent_svd,7,1.0,0.3333333333333333,101,Men in Black (a.k.a. MIB) (1997)
560,102194,popularity,14,0.0,0.0,101,Mud (2012)
560,102194,latent_svd,23,0.0,0.0,101,Mud (2012)
561,316,popularity,73,0.0,0.0,101,Stargate (1994)
561,316,latent_svd,99,0.0,0.0,101,Stargate (1994)
562,2580,popularity,2,1.0,0.6309297535714575,101,Go (1999)
562,2580,latent_svd,2,1.0,0.6309297535714575,101,Go (1999)
563,81591,popularity,8,1.0,0.31546487678572877,101,Black Swan (2010)
563,81591,latent_svd,4,1.0,0.43067655807339306,101,Black Swan (2010)
564,128520,popularity,47,0.0,0.0,101,The Wedding Ringer (2015)
564,128520,latent_svd,10,1.0,0.2890648263178879,101,The Wedding Ringer (2015)
565,474,popularity,11,0.0,0.0,101,In the Line of Fire (1993)
565,474,latent_svd,3,1.0,0.5,101,In the Line of Fire (1993)
566,541,popularity,1,1.0,1.0,101,Blade Runner (1982)
566,541,latent_svd,8,1.0,0.31546487678572877,101,Blade Runner (1982)
567,1260,popularity,8,1.0,0.31546487678572877,101,M (1931)
567,1260,latent_svd,2,1.0,0.6309297535714575,101,M (1931)
568,593,popularity,1,1.0,1.0,101,"Silence of the Lambs, The (1991)"
568,593,latent_svd,1,1.0,1.0,101,"Silence of the Lambs, The (1991)"
569,185,popularity,99,0.0,0.0,101,"Net, The (1995)"
569,185,latent_svd,1,1.0,1.0,101,"Net, The (1995)"
570,2841,popularity,54,0.0,0.0,101,Stir of Echoes (1999)
570,2841,latent_svd,8,1.0,0.31546487678572877,101,Stir of Echoes (1999)
571,1924,popularity,85,0.0,0.0,101,Plan 9 from Outer Space (1959)
571,1924,latent_svd,99,0.0,0.0,101,Plan 9 from Outer Space (1959)
572,2724,popularity,100,0.0,0.0,101,Runaway Bride (1999)
572,2724,latent_svd,101,0.0,0.0,101,Runaway Bride (1999)
573,858,popularity,1,1.0,1.0,101,"Godfather, The (1972)"
573,858,latent_svd,1,1.0,1.0,101,"Godfather, The (1972)"
574,47,popularity,2,1.0,0.6309297535714575,101,Seven (a.k.a. Se7en) (1995)
574,47,latent_svd,1,1.0,1.0,101,Seven (a.k.a. Se7en) (1995)
575,296,popularity,1,1.0,1.0,101,Pulp Fiction (1994)
575,296,latent_svd,1,1.0,1.0,101,Pulp Fiction (1994)
576,2289,popularity,4,1.0,0.43067655807339306,101,"Player, The (1992)"
576,2289,latent_svd,97,0.0,0.0,101,"Player, The (1992)"
577,2950,popularity,97,0.0,0.0,101,"Blue Lagoon, The (1980)"
577,2950,latent_svd,11,0.0,0.0,101,"Blue Lagoon, The (1980)"
578,8533,popularity,39,0.0,0.0,101,"Notebook, The (2004)"
578,8533,latent_svd,1,1.0,1.0,101,"Notebook, The (2004)"
579,892,popularity,56,0.0,0.0,101,Twelfth Night (1996)
579,892,latent_svd,78,0.0,0.0,101,Twelfth Night (1996)
580,6502,popularity,3,1.0,0.5,101,28 Days Later (2002)
580,6502,latent_svd,2,1.0,0.6309297535714575,101,28 Days Later (2002)
581,8368,popularity,3,1.0,0.5,101,Harry Potter and the Prisoner of Azkaban (2004)
581,8368,latent_svd,2,1.0,0.6309297535714575,101,Harry Potter and the Prisoner of Azkaban (2004)
582,91658,popularity,68,0.0,0.0,101,"Girl with the Dragon Tattoo, The (2011)"
582,91658,latent_svd,20,0.0,0.0,101,"Girl with the Dragon Tattoo, The (2011)"
583,133419,popularity,61,0.0,0.0,101,Pitch Perfect 2 (2015)
583,133419,latent_svd,24,0.0,0.0,101,Pitch Perfect 2 (2015)
584,60,popularity,89,0.0,0.0,101,"Indian in the Cupboard, The (1995)"
584,60,latent_svd,3,1.0,0.5,101,"Indian in the Cupboard, The (1995)"
585,3362,popularity,4,1.0,0.43067655807339306,101,Dog Day Afternoon (1975)
585,3362,latent_svd,4,1.0,0.43067655807339306,101,Dog Day Afternoon (1975)
586,79139,popularity,59,0.0,0.0,101,"Sorcerer's Apprentice, The (2010)"
586,79139,latent_svd,10,1.0,0.2890648263178879,101,"Sorcerer's Apprentice, The (2010)"
587,534,popularity,52,0.0,0.0,101,Shadowlands (1993)
587,534,latent_svd,89,0.0,0.0,101,Shadowlands (1993)
588,175,popularity,5,1.0,0.38685280723454163,101,Kids (1995)
588,175,latent_svd,4,1.0,0.43067655807339306,101,Kids (1995)
589,231,popularity,97,0.0,0.0,101,Dumb & Dumber (Dumb and Dumber) (1994)
589,231,latent_svd,101,0.0,0.0,101,Dumb & Dumber (Dumb and Dumber) (1994)
590,54001,popularity,5,1.0,0.38685280723454163,101,Harry Potter and the Order of the Phoenix (2007)
590,54001,latent_svd,1,1.0,1.0,101,Harry Potter and the Order of the Phoenix (2007)
591,368,popularity,38,0.0,0.0,101,Maverick (1994)
591,368,latent_svd,9,1.0,0.3010299956639812,101,Maverick (1994)
592,780,popularity,76,0.0,0.0,101,Independence Day (a.k.a. ID4) (1996)
592,780,latent_svd,1,1.0,1.0,101,Independence Day (a.k.a. ID4) (1996)
593,892,popularity,60,0.0,0.0,101,Twelfth Night (1996)
593,892,latent_svd,29,0.0,0.0,101,Twelfth Night (1996)
594,1707,popularity,100,0.0,0.0,101,Home Alone 3 (1997)
594,1707,latent_svd,74,0.0,0.0,101,Home Alone 3 (1997)
595,2336,popularity,12,0.0,0.0,101,Elizabeth (1998)
595,2336,latent_svd,2,1.0,0.6309297535714575,101,Elizabeth (1998)
596,2393,popularity,97,0.0,0.0,101,Star Trek: Insurrection (1998)
596,2393,latent_svd,100,0.0,0.0,101,Star Trek: Insurrection (1998)
597,1198,popularity,1,1.0,1.0,101,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
597,1198,latent_svd,26,0.0,0.0,101,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
598,54001,popularity,5,1.0,0.38685280723454163,101,Harry Potter and the Order of the Phoenix (2007)
598,54001,latent_svd,2,1.0,0.6309297535714575,101,Harry Potter and the Order of the Phoenix (2007)
599,26453,popularity,101,0.0,0.0,101,Smiley's People (1982)
599,26453,latent_svd,51,0.0,0.0,101,Smiley's People (1982)
600,6874,popularity,2,1.0,0.6309297535714575,101,Kill Bill: Vol. 1 (2003)
600,6874,latent_svd,3,1.0,0.5,101,Kill Bill: Vol. 1 (2003)
601,47,popularity,1,1.0,1.0,101,Seven (a.k.a. Se7en) (1995)
601,47,latent_svd,1,1.0,1.0,101,Seven (a.k.a. Se7en) (1995)
602,494,popularity,82,0.0,0.0,101,Executive Decision (1996)
602,494,latent_svd,58,0.0,0.0,101,Executive Decision (1996)
603,4605,popularity,49,0.0,0.0,101,How to Get Ahead in Advertising (1989)
603,4605,latent_svd,91,0.0,0.0,101,How to Get Ahead in Advertising (1989)
604,442,popularity,99,0.0,0.0,101,Demolition Man (1993)
604,442,latent_svd,99,0.0,0.0,101,Demolition Man (1993)
605,533,popularity,99,0.0,0.0,101,"Shadow, The (1994)"
605,533,latent_svd,49,0.0,0.0,101,"Shadow, The (1994)"
606,76093,popularity,2,1.0,0.6309297535714575,101,How to Train Your Dragon (2010)
606,76093,latent_svd,4,1.0,0.43067655807339306,101,How to Train Your Dragon (2010)
607,4022,popularity,3,1.0,0.5,101,Cast Away (2000)
607,4022,latent_svd,1,1.0,1.0,101,Cast Away (2000)
608,51255,popularity,3,1.0,0.5,101,Hot Fuzz (2007)
608,51255,latent_svd,78,0.0,0.0,101,Hot Fuzz (2007)
609,1161,popularity,47,0.0,0.0,101,"Tin Drum, The (Blechtrommel, Die) (1979)"
609,1161,latent_svd,44,0.0,0.0,101,"Tin Drum, The (Blechtrommel, Die) (1979)"
610,3917,popularity,74,0.0,0.0,101,Hellraiser (1987)
610,3917,latent_svd,93,0.0,0.0,101,Hellraiser (1987)
